complaint_id,victim_city,amount,amount_band,victim_bank,fraud_type,transaction_count,mule_bank,complaint_hour,complaint_delay_hours,day_of_week,withdrawal_cluster_id
CMP02591,Surat,84133.4,2,HDFC Bank,KYC_UPDATE,3,Bank of Baroda,7,35,5,17
CMP02592,Chennai,36014.96,1,Axis Bank,JOB_FRAUD,3,Bank of Baroda,14,64,5,1
CMP02593,Hyderabad,38228.76,1,Axis Bank,OTP_SCAM,6,PNB,15,28,0,14
CMP02594,Surat,46978.71,1,ICICI Bank,INVESTMENT_SCAM,9,PNB,14,3,2,8
CMP02595,Surat,46329.67,1,ICICI Bank,OTP_SCAM,6,Canara Bank,16,29,4,14
CMP02596,Hyderabad,32316.7,1,HDFC Bank,OTP_SCAM,7,SBI,2,47,6,16
CMP02597,Pune,41470.83,1,Kotak Mahindra,IMPERSONATION,9,PNB,10,49,4,15
CMP02598,Jaipur,143539.95,2,ICICI Bank,IMPERSONATION,3,PNB,2,21,2,15
CMP02599,Surat,113486.09,2,Kotak Mahindra,JOB_FRAUD,1,SBI,5,31,5,16
CMP02600,Ahmedabad,35447.2,1,Axis Bank,LOTTERY_FRAUD,8,SBI,19,42,1,1
CMP02601,Chennai,86198.58,2,Yes Bank,INVESTMENT_SCAM,1,Indian Bank,16,64,0,12
CMP02602,Lucknow,34982.17,1,ICICI Bank,LOTTERY_FRAUD,6,PNB,10,71,6,1
CMP02603,Mumbai,43508.21,1,Axis Bank,OTP_SCAM,4,PNB,6,42,3,12
CMP02604,Kolkata,940801.73,4,Yes Bank,JOB_FRAUD,2,Bank of Baroda,11,56,5,16
CMP02605,Jaipur,105628.03,2,Axis Bank,TECH_SUPPORT_SCAM,6,Indian Bank,11,4,2,14
CMP02606,Kolkata,30557.84,1,Yes Bank,IMPERSONATION,8,SBI,9,10,4,15
CMP02607,Kolkata,915376.06,4,Axis Bank,TECH_SUPPORT_SCAM,1,PNB,16,65,1,2
CMP02608,Pune,156464.86,2,Axis Bank,IMPERSONATION,2,SBI,2,39,6,15
CMP02609,Surat,18180.38,1,Axis Bank,LOAN_FRAUD,3,Canara Bank,21,18,3,8
CMP02610,Chennai,71224.48,2,HDFC Bank,JOB_FRAUD,12,Indian Bank,1,25,6,7
CMP02611,Surat,902442.66,4,HDFC Bank,LOTTERY_FRAUD,12,PNB,9,2,5,18
CMP02612,Ahmedabad,167898.04,2,ICICI Bank,INVESTMENT_SCAM,11,Canara Bank,18,33,0,17
CMP02613,Bengaluru,33319.78,1,ICICI Bank,OTP_SCAM,8,Canara Bank,1,4,2,15
CMP02614,Mumbai,26265.45,1,ICICI Bank,LOAN_FRAUD,3,PNB,2,71,4,12
CMP02615,Surat,120948.73,2,ICICI Bank,LOAN_FRAUD,9,Canara Bank,6,28,4,13
CMP02616,Jaipur,29742.75,1,Kotak Mahindra,LOTTERY_FRAUD,7,Indian Bank,9,17,0,4
CMP02617,Kolkata,125375.12,2,Yes Bank,OTP_SCAM,12,SBI,7,6,0,13
CMP02618,Patna,35788.99,1,Yes Bank,LOTTERY_FRAUD,1,Indian Bank,22,9,4,12
CMP02619,Kolkata,33028.59,1,ICICI Bank,TECH_SUPPORT_SCAM,10,SBI,18,5,4,14
CMP02620,Bengaluru,81034.57,2,Kotak Mahindra,INVESTMENT_SCAM,12,Indian Bank,14,20,1,12
CMP02621,Delhi,44330.3,1,Axis Bank,JOB_FRAUD,8,SBI,6,71,4,18
CMP02622,Delhi,18237.77,1,Axis Bank,LOAN_FRAUD,2,SBI,5,3,6,7
CMP02623,Hyderabad,29723.71,1,Yes Bank,LOAN_FRAUD,7,Canara Bank,8,67,3,11
CMP02624,Surat,73024.41,2,Kotak Mahindra,OTP_SCAM,6,Bank of Baroda,22,59,1,13
CMP02625,Ahmedabad,35699.59,1,HDFC Bank,KYC_UPDATE,11,PNB,23,10,0,17
CMP02626,Surat,135999.67,2,Kotak Mahindra,TECH_SUPPORT_SCAM,4,SBI,12,27,0,18
CMP02627,Bengaluru,33887.84,1,Yes Bank,OTP_SCAM,5,Indian Bank,12,51,5,16
CMP02628,Chennai,39687.58,1,Kotak Mahindra,INVESTMENT_SCAM,1,SBI,10,67,6,18
CMP02629,Hyderabad,17304.23,1,HDFC Bank,KYC_UPDATE,7,Indian Bank,9,28,6,15
CMP02630,Hyderabad,17707.92,1,Axis Bank,JOB_FRAUD,12,Indian Bank,20,22,1,13
CMP02631,Kolkata,870773.84,4,ICICI Bank,JOB_FRAUD,6,Indian Bank,4,48,4,8
CMP02632,Bengaluru,184124.81,2,HDFC Bank,TECH_SUPPORT_SCAM,10,PNB,13,4,1,16
CMP02633,Chennai,18247.67,1,Kotak Mahindra,LOTTERY_FRAUD,9,Bank of Baroda,22,63,1,13
CMP02634,Chennai,19415.43,1,Yes Bank,LOTTERY_FRAUD,1,SBI,8,57,2,12
CMP02635,Lucknow,25715.79,1,Kotak Mahindra,LOAN_FRAUD,12,Bank of Baroda,15,12,1,12
CMP02636,Bengaluru,25985.43,1,Axis Bank,JOB_FRAUD,10,PNB,3,34,2,18
CMP02637,Surat,17130.5,1,Axis Bank,KYC_UPDATE,2,Canara Bank,3,40,5,15
CMP02638,Ahmedabad,25468.42,1,Yes Bank,KYC_UPDATE,2,Bank of Baroda,0,26,3,17
CMP02639,Surat,35223.7,1,HDFC Bank,IMPERSONATION,6,Canara Bank,12,45,2,15
CMP02640,Lucknow,49545.55,1,Axis Bank,IMPERSONATION,8,PNB,0,26,2,8
CMP02641,Hyderabad,168189.39,2,Axis Bank,TECH_SUPPORT_SCAM,6,Indian Bank,0,2,1,2
CMP02642,Patna,15993.43,1,Kotak Mahindra,KYC_UPDATE,3,PNB,7,67,3,15
CMP02643,Pune,194885.8,2,ICICI Bank,LOAN_FRAUD,11,SBI,14,27,3,7
CMP02644,Pune,144647.13,2,HDFC Bank,TECH_SUPPORT_SCAM,6,Indian Bank,0,25,2,14
CMP02645,Pune,17559.04,1,Axis Bank,IMPERSONATION,9,SBI,22,34,6,0
CMP02646,Hyderabad,44864.2,1,Yes Bank,INVESTMENT_SCAM,9,Canara Bank,15,60,0,15
CMP02647,Patna,68617.04,2,Axis Bank,JOB_FRAUD,6,Indian Bank,5,46,2,13
CMP02648,Patna,197145.74,2,Axis Bank,IMPERSONATION,3,Canara Bank,22,61,6,15
CMP02649,Jaipur,10479.23,1,Axis Bank,LOTTERY_FRAUD,9,PNB,13,9,5,6
CMP02650,Hyderabad,154567.65,2,Kotak Mahindra,LOAN_FRAUD,11,Indian Bank,10,24,1,12
CMP02651,Lucknow,39291.32,1,ICICI Bank,INVESTMENT_SCAM,7,PNB,19,63,5,17
CMP02652,Mumbai,47837.72,1,Kotak Mahindra,OTP_SCAM,8,SBI,4,37,5,13
CMP02653,Surat,166727.9,2,ICICI Bank,KYC_UPDATE,5,SBI,18,39,4,17
CMP02654,Pune,15990.07,1,ICICI Bank,LOTTERY_FRAUD,12,Canara Bank,17,26,5,17
CMP02655,Surat,49741.86,1,Axis Bank,JOB_FRAUD,11,Bank of Baroda,3,27,0,13
CMP02656,Ahmedabad,43117.55,1,Axis Bank,TECH_SUPPORT_SCAM,12,Bank of Baroda,10,67,4,14
CMP02657,Delhi,38861.32,1,Yes Bank,JOB_FRAUD,5,Indian Bank,0,63,5,18
CMP02658,Mumbai,38502.56,1,Axis Bank,KYC_UPDATE,5,Bank of Baroda,2,14,4,7
CMP02659,Patna,40697.86,1,Kotak Mahindra,OTP_SCAM,5,Canara Bank,15,28,5,16
CMP02660,Surat,735284.3,4,ICICI Bank,TECH_SUPPORT_SCAM,8,PNB,9,72,5,15
CMP02661,Delhi,14839.99,1,HDFC Bank,JOB_FRAUD,9,Bank of Baroda,4,44,1,18
CMP02662,Pune,803961.35,4,Yes Bank,KYC_UPDATE,9,SBI,12,62,4,1
CMP02663,Pune,31645.7,1,Kotak Mahindra,IMPERSONATION,12,Bank of Baroda,11,27,4,18
CMP02664,Jaipur,43010.97,1,HDFC Bank,TECH_SUPPORT_SCAM,5,Bank of Baroda,16,18,0,0
CMP02665,Chennai,49354.2,1,Kotak Mahindra,OTP_SCAM,12,SBI,14,6,6,16
CMP02666,Surat,29948.42,1,Kotak Mahindra,IMPERSONATION,4,Indian Bank,22,5,4,16
CMP02667,Hyderabad,37809.78,1,Yes Bank,INVESTMENT_SCAM,10,Canara Bank,13,63,5,15
CMP02668,Patna,169766.5,2,Kotak Mahindra,LOTTERY_FRAUD,1,Canara Bank,21,35,6,12
CMP02669,Ahmedabad,63471.84,2,Kotak Mahindra,LOTTERY_FRAUD,6,Bank of Baroda,19,66,1,12
CMP02670,Jaipur,170969.8,2,Yes Bank,JOB_FRAUD,1,Canara Bank,6,40,2,4
CMP02671,Kolkata,196504.49,2,Kotak Mahindra,OTP_SCAM,7,PNB,1,28,1,12
CMP02672,Bengaluru,10404.36,1,ICICI Bank,LOAN_FRAUD,8,Canara Bank,22,5,3,8
CMP02673,Surat,30597.62,1,Kotak Mahindra,OTP_SCAM,6,PNB,4,20,2,16
CMP02674,Mumbai,29287.51,1,ICICI Bank,TECH_SUPPORT_SCAM,12,Canara Bank,20,4,0,11
CMP02675,Ahmedabad,29702.68,1,Kotak Mahindra,INVESTMENT_SCAM,4,Indian Bank,7,28,2,17
CMP02676,Kolkata,41460.93,1,Yes Bank,IMPERSONATION,8,PNB,7,64,5,15
CMP02677,Delhi,40672.91,1,ICICI Bank,KYC_UPDATE,12,PNB,22,7,0,17
CMP02678,Pune,27830.83,1,ICICI Bank,LOTTERY_FRAUD,1,Canara Bank,8,26,1,3
CMP02679,Lucknow,195239.93,2,Axis Bank,INVESTMENT_SCAM,7,Canara Bank,4,47,5,17
CMP02680,Jaipur,42037.87,1,ICICI Bank,LOAN_FRAUD,2,Bank of Baroda,20,48,6,3
CMP02681,Ahmedabad,49089.74,1,Yes Bank,JOB_FRAUD,9,Bank of Baroda,20,50,2,13
CMP02682,Hyderabad,37869.13,1,ICICI Bank,LOAN_FRAUD,6,SBI,7,60,4,13
CMP02683,Bengaluru,79732.85,2,ICICI Bank,OTP_SCAM,11,PNB,19,55,4,16
CMP02684,Surat,42111.56,1,ICICI Bank,LOAN_FRAUD,9,Indian Bank,1,29,4,14
CMP02685,Pune,19520.9,1,ICICI Bank,INVESTMENT_SCAM,12,SBI,3,66,2,13
CMP02686,Bengaluru,25844.9,1,HDFC Bank,TECH_SUPPORT_SCAM,3,SBI,13,68,3,15
CMP02687,Chennai,44833.3,1,Axis Bank,JOB_FRAUD,7,Bank of Baroda,18,69,3,13
CMP02688,Surat,22416.78,1,HDFC Bank,KYC_UPDATE,9,PNB,15,49,1,15
CMP02689,Chennai,49431.51,1,Kotak Mahindra,IMPERSONATION,4,Canara Bank,7,33,4,9
CMP02690,Chennai,39763.96,1,Yes Bank,OTP_SCAM,6,Indian Bank,13,47,3,11
CMP02691,Mumbai,11252.46,1,Kotak Mahindra,INVESTMENT_SCAM,9,SBI,4,12,0,17
CMP02692,Ahmedabad,75161.72,2,Kotak Mahindra,INVESTMENT_SCAM,11,PNB,23,50,5,6
CMP02693,Kolkata,32571.21,1,ICICI Bank,LOTTERY_FRAUD,9,Canara Bank,19,9,3,3
CMP02694,Delhi,27231.66,1,Yes Bank,KYC_UPDATE,5,SBI,23,3,5,17
CMP02695,Hyderabad,144192.46,2,Axis Bank,IMPERSONATION,9,Bank of Baroda,6,61,4,15
CMP02696,Jaipur,139920.52,2,Kotak Mahindra,KYC_UPDATE,10,SBI,15,13,3,17
CMP02697,Delhi,157365.86,2,Axis Bank,KYC_UPDATE,8,Canara Bank,13,56,4,8
CMP02698,Chennai,182327.46,2,ICICI Bank,JOB_FRAUD,8,Indian Bank,23,42,1,13
CMP02699,Ahmedabad,27700.08,1,Kotak Mahindra,TECH_SUPPORT_SCAM,2,Canara Bank,9,58,3,14
CMP02700,Hyderabad,42776.45,1,ICICI Bank,JOB_FRAUD,6,Canara Bank,16,41,4,18
CMP02701,Surat,30460.16,1,Axis Bank,LOTTERY_FRAUD,3,SBI,18,50,2,13
CMP02702,Chennai,26228.02,1,Axis Bank,LOAN_FRAUD,6,PNB,10,23,0,12
CMP02703,Delhi,30844.52,1,ICICI Bank,IMPERSONATION,8,Indian Bank,1,27,2,13
CMP02704,Ahmedabad,12343.93,1,Kotak Mahindra,LOAN_FRAUD,5,SBI,15,52,2,13
CMP02705,Pune,14631.69,1,HDFC Bank,KYC_UPDATE,2,Bank of Baroda,10,6,6,17
CMP02706,Bengaluru,47047.77,1,Yes Bank,TECH_SUPPORT_SCAM,12,Bank of Baroda,2,6,0,9
CMP02707,Bengaluru,24912.27,1,Yes Bank,KYC_UPDATE,4,Indian Bank,17,54,5,12
CMP02708,Mumbai,10012.95,1,ICICI Bank,OTP_SCAM,6,Indian Bank,0,22,4,13
CMP02709,Mumbai,171597.02,2,HDFC Bank,OTP_SCAM,3,SBI,14,13,4,13
CMP02710,Surat,165608.8,2,HDFC Bank,IMPERSONATION,5,Indian Bank,3,25,3,11
CMP02711,Bengaluru,42519.16,1,Axis Bank,OTP_SCAM,10,SBI,18,29,6,13
CMP02712,Mumbai,29321.09,1,Yes Bank,JOB_FRAUD,11,Bank of Baroda,17,2,5,18
CMP02713,Lucknow,761595.76,4,Axis Bank,LOTTERY_FRAUD,8,SBI,19,55,0,13
CMP02714,Kolkata,16527.74,1,HDFC Bank,INVESTMENT_SCAM,5,PNB,4,6,4,8
CMP02715,Pune,60956.26,2,HDFC Bank,OTP_SCAM,8,PNB,15,64,2,13
CMP02716,Surat,25977.06,1,Kotak Mahindra,LOTTERY_FRAUD,9,Canara Bank,2,24,3,4
CMP02717,Pune,43206.69,1,ICICI Bank,OTP_SCAM,7,SBI,2,55,2,12
CMP02718,Mumbai,59520.86,2,Yes Bank,KYC_UPDATE,1,Bank of Baroda,2,16,5,7
CMP02719,Chennai,44992.67,1,HDFC Bank,INVESTMENT_SCAM,6,PNB,16,64,4,4
CMP02720,Ahmedabad,172399.12,2,ICICI Bank,OTP_SCAM,2,PNB,10,56,4,16
CMP02721,Patna,179026.69,2,Kotak Mahindra,OTP_SCAM,10,SBI,1,37,2,12
CMP02722,Kolkata,14897.97,1,HDFC Bank,KYC_UPDATE,7,PNB,8,14,5,0
CMP02723,Hyderabad,153768.79,2,Kotak Mahindra,LOAN_FRAUD,9,SBI,15,14,2,7
CMP02724,Ahmedabad,45011.26,1,Yes Bank,LOAN_FRAUD,5,Canara Bank,0,52,0,10
CMP02725,Ahmedabad,27287.94,1,ICICI Bank,OTP_SCAM,5,Bank of Baroda,17,29,5,16
CMP02726,Jaipur,262539.23,3,Axis Bank,OTP_SCAM,10,PNB,4,3,2,13
CMP02727,Kolkata,130048.1,2,Axis Bank,IMPERSONATION,11,PNB,14,52,6,14
CMP02728,Delhi,30977.46,1,HDFC Bank,INVESTMENT_SCAM,5,Bank of Baroda,20,52,0,15
CMP02729,Patna,34350.01,1,HDFC Bank,TECH_SUPPORT_SCAM,11,PNB,14,50,0,18
CMP02730,Surat,17585.64,1,Yes Bank,LOTTERY_FRAUD,7,Bank of Baroda,19,67,1,12
CMP02731,Pune,16296.05,1,HDFC Bank,JOB_FRAUD,7,SBI,15,63,6,18
CMP02732,Bengaluru,47512.46,1,Kotak Mahindra,KYC_UPDATE,4,PNB,10,19,2,14
CMP02733,Bengaluru,39804.99,1,Kotak Mahindra,LOTTERY_FRAUD,1,SBI,16,40,4,14
CMP02734,Mumbai,51238.2,2,Axis Bank,LOTTERY_FRAUD,6,SBI,11,30,2,6
CMP02735,Lucknow,34504.78,1,Axis Bank,KYC_UPDATE,7,Canara Bank,19,30,2,14
CMP02736,Surat,15875.36,1,HDFC Bank,LOTTERY_FRAUD,10,SBI,18,35,2,7
CMP02737,Hyderabad,130737.27,2,HDFC Bank,KYC_UPDATE,1,Canara Bank,15,66,1,14
CMP02738,Patna,56769.86,2,Yes Bank,JOB_FRAUD,12,PNB,4,13,0,13
CMP02739,Mumbai,892395.1,4,ICICI Bank,INVESTMENT_SCAM,10,Bank of Baroda,23,67,0,17
CMP02740,Pune,74393.73,2,Yes Bank,OTP_SCAM,3,Bank of Baroda,13,45,3,16
CMP02741,Pune,48896.15,1,Axis Bank,INVESTMENT_SCAM,9,Canara Bank,11,17,3,17
CMP02742,Chennai,39914.08,1,Kotak Mahindra,LOTTERY_FRAUD,6,PNB,4,42,1,14
CMP02743,Lucknow,401412.27,3,HDFC Bank,LOTTERY_FRAUD,1,Canara Bank,11,30,4,5
CMP02744,Kolkata,27405.93,1,HDFC Bank,JOB_FRAUD,8,Canara Bank,12,6,4,13
CMP02745,Bengaluru,69407.29,2,Yes Bank,LOAN_FRAUD,2,Bank of Baroda,20,61,2,6
CMP02746,Lucknow,41085.42,1,Axis Bank,IMPERSONATION,4,Indian Bank,22,18,3,1
CMP02747,Hyderabad,35422.81,1,HDFC Bank,JOB_FRAUD,5,Canara Bank,3,2,6,16
CMP02748,Kolkata,482021.78,3,Yes Bank,TECH_SUPPORT_SCAM,7,Indian Bank,14,40,2,6
CMP02749,Patna,152528.77,2,Yes Bank,KYC_UPDATE,2,Bank of Baroda,11,30,1,8
CMP02750,Kolkata,13689.4,1,Yes Bank,JOB_FRAUD,10,Bank of Baroda,1,27,6,18
CMP02751,Patna,131410.67,2,Yes Bank,LOAN_FRAUD,6,Bank of Baroda,11,71,5,12
CMP02752,Lucknow,847198.35,4,Kotak Mahindra,JOB_FRAUD,12,SBI,4,15,2,18
CMP02753,Chennai,29641.77,1,Kotak Mahindra,LOAN_FRAUD,4,Bank of Baroda,9,6,1,12
CMP02754,Chennai,47175.16,1,Yes Bank,LOTTERY_FRAUD,5,Canara Bank,14,2,2,13
CMP02755,Surat,22386.16,1,Yes Bank,LOAN_FRAUD,7,PNB,15,64,2,12
CMP02756,Ahmedabad,36888.41,1,Kotak Mahindra,IMPERSONATION,7,Canara Bank,14,49,5,4
CMP02757,Kolkata,47117.25,1,Yes Bank,KYC_UPDATE,2,PNB,16,54,6,5
CMP02758,Lucknow,38332.6,1,Axis Bank,JOB_FRAUD,3,Bank of Baroda,6,27,1,9
CMP02759,Pune,40419.61,1,Yes Bank,TECH_SUPPORT_SCAM,10,Bank of Baroda,12,52,5,1
CMP02760,Lucknow,20094.98,1,Axis Bank,LOAN_FRAUD,2,PNB,8,27,2,8
CMP02761,Mumbai,16160.81,1,Yes Bank,KYC_UPDATE,7,Canara Bank,8,24,0,15
CMP02762,Lucknow,32364.45,1,HDFC Bank,JOB_FRAUD,12,Bank of Baroda,23,29,6,13
CMP02763,Surat,24457.19,1,Kotak Mahindra,KYC_UPDATE,10,Canara Bank,17,48,4,5
CMP02764,Patna,188209.41,2,ICICI Bank,KYC_UPDATE,10,Bank of Baroda,6,53,1,12
CMP02765,Patna,27106.79,1,Kotak Mahindra,TECH_SUPPORT_SCAM,8,PNB,15,61,3,15
CMP02766,Mumbai,49936.79,1,ICICI Bank,IMPERSONATION,2,Canara Bank,2,45,1,17
CMP02767,Lucknow,29655.55,1,Yes Bank,OTP_SCAM,3,Canara Bank,4,25,1,12
CMP02768,Mumbai,13279.9,1,Axis Bank,IMPERSONATION,1,SBI,19,14,2,14
CMP02769,Kolkata,16251.35,1,ICICI Bank,LOAN_FRAUD,5,Bank of Baroda,2,34,4,12
CMP02770,Mumbai,52782.23,2,Kotak Mahindra,IMPERSONATION,8,Canara Bank,20,12,2,15
CMP02771,Lucknow,135844.38,2,HDFC Bank,INVESTMENT_SCAM,8,Bank of Baroda,14,30,3,18
CMP02772,Delhi,22222.11,1,ICICI Bank,KYC_UPDATE,8,PNB,21,23,0,15
CMP02773,Hyderabad,43770.01,1,Axis Bank,LOTTERY_FRAUD,8,Indian Bank,20,47,2,14
CMP02774,Kolkata,37251.62,1,Kotak Mahindra,INVESTMENT_SCAM,1,Bank of Baroda,9,13,6,15
CMP02775,Pune,137935.79,2,ICICI Bank,INVESTMENT_SCAM,1,Bank of Baroda,16,44,3,17
CMP02776,Delhi,80069.98,2,Yes Bank,KYC_UPDATE,11,Canara Bank,11,65,3,15
CMP02777,Chennai,29847.37,1,ICICI Bank,LOAN_FRAUD,5,Bank of Baroda,5,49,1,13
CMP02778,Bengaluru,127736.39,2,Yes Bank,IMPERSONATION,5,Bank of Baroda,20,50,3,8
CMP02779,Surat,171372.28,2,HDFC Bank,JOB_FRAUD,6,Canara Bank,7,36,6,16
CMP02780,Surat,86200.63,2,ICICI Bank,OTP_SCAM,1,Canara Bank,15,22,4,16
CMP02781,Bengaluru,11079.42,1,ICICI Bank,IMPERSONATION,5,Indian Bank,14,45,2,14
CMP02782,Bengaluru,31347.12,1,ICICI Bank,OTP_SCAM,4,Indian Bank,12,25,1,3
CMP02783,Ahmedabad,619889.33,4,Yes Bank,INVESTMENT_SCAM,5,Bank of Baroda,22,36,6,15
CMP02784,Jaipur,10052.32,1,ICICI Bank,INVESTMENT_SCAM,5,SBI,12,28,1,8
CMP02785,Bengaluru,111141.7,2,HDFC Bank,OTP_SCAM,12,SBI,16,30,6,16
CMP02786,Chennai,27081.65,1,Axis Bank,INVESTMENT_SCAM,8,Bank of Baroda,22,51,6,18
CMP02787,Kolkata,89668.45,2,Kotak Mahindra,INVESTMENT_SCAM,10,PNB,10,19,6,17
CMP02788,Delhi,115431.59,2,HDFC Bank,KYC_UPDATE,3,SBI,15,69,0,17
CMP02789,Ahmedabad,28459.35,1,Axis Bank,KYC_UPDATE,5,Indian Bank,18,61,1,14
CMP02790,Mumbai,117078.08,2,Axis Bank,IMPERSONATION,4,Canara Bank,20,48,2,15
CMP02791,Bengaluru,146199.06,2,HDFC Bank,INVESTMENT_SCAM,11,Canara Bank,5,53,0,15
CMP02792,Lucknow,59069.39,2,Kotak Mahindra,IMPERSONATION,7,Canara Bank,2,70,5,5
CMP02793,Chennai,15095.04,1,Kotak Mahindra,LOTTERY_FRAUD,4,SBI,15,60,2,13
CMP02794,Surat,30021.95,1,ICICI Bank,KYC_UPDATE,8,PNB,0,43,5,14
CMP02795,Delhi,172800.48,2,Kotak Mahindra,KYC_UPDATE,2,Canara Bank,8,6,3,15
CMP02796,Jaipur,844424.49,4,Yes Bank,LOAN_FRAUD,9,Canara Bank,7,33,4,11
CMP02797,Chennai,37135.74,1,Kotak Mahindra,JOB_FRAUD,11,Canara Bank,9,34,4,18
CMP02798,Chennai,125907.51,2,HDFC Bank,OTP_SCAM,9,Bank of Baroda,21,50,6,7
CMP02799,Ahmedabad,125386.37,2,Kotak Mahindra,KYC_UPDATE,6,Indian Bank,8,34,2,17
CMP02800,Surat,17447.61,1,Yes Bank,TECH_SUPPORT_SCAM,1,PNB,20,5,3,18
CMP02801,Surat,167185.69,2,Axis Bank,OTP_SCAM,7,PNB,3,47,1,16
CMP02802,Patna,18757.79,1,Yes Bank,LOTTERY_FRAUD,7,Indian Bank,19,22,1,12
CMP02803,Delhi,33726.74,1,ICICI Bank,LOAN_FRAUD,8,SBI,11,36,6,1
CMP02804,Pune,15838.78,1,Kotak Mahindra,LOTTERY_FRAUD,3,PNB,20,46,1,12
CMP02805,Hyderabad,129755.01,2,ICICI Bank,OTP_SCAM,2,PNB,22,5,6,12
CMP02806,Delhi,54879.9,2,Axis Bank,LOTTERY_FRAUD,2,Indian Bank,7,8,2,12
CMP02807,Lucknow,182746.45,2,Axis Bank,INVESTMENT_SCAM,8,Bank of Baroda,18,68,5,17
CMP02808,Chennai,130367.62,2,Yes Bank,TECH_SUPPORT_SCAM,6,SBI,15,19,6,14
CMP02809,Hyderabad,64769.99,2,ICICI Bank,IMPERSONATION,6,Indian Bank,10,24,6,14
CMP02810,Lucknow,673398.91,4,Yes Bank,IMPERSONATION,6,SBI,7,7,4,15
CMP02811,Hyderabad,41968.29,1,Yes Bank,LOAN_FRAUD,7,Bank of Baroda,0,38,4,3
CMP02812,Surat,20212.31,1,HDFC Bank,TECH_SUPPORT_SCAM,10,Indian Bank,13,38,0,18
CMP02813,Ahmedabad,140200.16,2,Yes Bank,JOB_FRAUD,6,Canara Bank,6,48,6,13
CMP02814,Lucknow,23189.42,1,ICICI Bank,OTP_SCAM,8,PNB,14,58,5,13
CMP02815,Patna,67620.79,2,ICICI Bank,TECH_SUPPORT_SCAM,5,Canara Bank,6,66,3,18
CMP02816,Patna,12484.97,1,Kotak Mahindra,JOB_FRAUD,1,Indian Bank,9,43,2,16
CMP02817,Jaipur,17899.12,1,Axis Bank,IMPERSONATION,7,SBI,18,44,6,15
CMP02818,Bengaluru,11194.89,1,Axis Bank,LOTTERY_FRAUD,4,Indian Bank,5,58,3,13
CMP02819,Hyderabad,37181.6,1,HDFC Bank,IMPERSONATION,3,PNB,12,47,1,9
CMP02820,Mumbai,47155.55,1,ICICI Bank,TECH_SUPPORT_SCAM,2,Canara Bank,1,8,2,18
CMP02821,Hyderabad,910184.14,4,Axis Bank,INVESTMENT_SCAM,10,Canara Bank,11,56,6,18
CMP02822,Chennai,811431.88,4,Axis Bank,INVESTMENT_SCAM,12,Bank of Baroda,13,66,0,17
CMP02823,Hyderabad,40365.29,1,Yes Bank,OTP_SCAM,1,SBI,1,38,1,12
CMP02824,Pune,64023.46,2,Kotak Mahindra,TECH_SUPPORT_SCAM,6,Indian Bank,22,59,4,18
CMP02825,Patna,55407.02,2,ICICI Bank,OTP_SCAM,11,SBI,18,67,4,16
CMP02826,Delhi,13131.16,1,Axis Bank,KYC_UPDATE,9,Canara Bank,3,48,6,14
CMP02827,Hyderabad,152895.86,2,HDFC Bank,IMPERSONATION,10,SBI,23,31,5,13
CMP02828,Jaipur,732551.55,4,Yes Bank,INVESTMENT_SCAM,3,SBI,7,70,4,17
CMP02829,Lucknow,21333.06,1,Yes Bank,KYC_UPDATE,4,Indian Bank,14,67,0,13
CMP02830,Ahmedabad,182101.71,2,Kotak Mahindra,JOB_FRAUD,12,PNB,4,2,4,13
CMP02831,Hyderabad,21123.76,1,ICICI Bank,LOTTERY_FRAUD,7,Bank of Baroda,23,53,2,8
CMP02832,Pune,164243.82,2,Yes Bank,JOB_FRAUD,11,PNB,19,56,3,13
CMP02833,Pune,95352.91,2,Yes Bank,KYC_UPDATE,8,Bank of Baroda,19,22,2,15
CMP02834,Hyderabad,655229.32,4,Kotak Mahindra,LOAN_FRAUD,4,Indian Bank,22,43,1,13
CMP02835,Ahmedabad,51535.54,2,Axis Bank,IMPERSONATION,4,PNB,4,49,6,0
CMP02836,Hyderabad,49839.99,1,Yes Bank,IMPERSONATION,7,Bank of Baroda,16,9,0,5
CMP02837,Patna,144521.68,2,ICICI Bank,LOTTERY_FRAUD,11,PNB,20,18,2,12
CMP02838,Delhi,38280.1,1,ICICI Bank,LOTTERY_FRAUD,4,Bank of Baroda,8,7,3,6
CMP02839,Jaipur,19784.3,1,Axis Bank,IMPERSONATION,6,Indian Bank,8,43,2,10
CMP02840,Pune,32464.9,1,Kotak Mahindra,JOB_FRAUD,8,Canara Bank,0,7,2,13
CMP02841,Pune,191095.87,2,Kotak Mahindra,IMPERSONATION,5,Bank of Baroda,8,28,3,5
CMP02842,Delhi,27375.72,1,Axis Bank,JOB_FRAUD,2,Bank of Baroda,6,33,6,18
CMP02843,Kolkata,28236.52,1,HDFC Bank,LOAN_FRAUD,7,Indian Bank,3,48,1,13
CMP02844,Patna,217361.66,3,Yes Bank,KYC_UPDATE,11,Canara Bank,10,53,2,14
CMP02845,Lucknow,20524.45,1,Axis Bank,TECH_SUPPORT_SCAM,9,SBI,6,24,6,14
CMP02846,Ahmedabad,153775.88,2,ICICI Bank,IMPERSONATION,8,PNB,1,36,1,3
CMP02847,Ahmedabad,789342.85,4,HDFC Bank,OTP_SCAM,10,Indian Bank,15,6,0,12
CMP02848,Bengaluru,110964.38,2,Kotak Mahindra,LOAN_FRAUD,10,Canara Bank,19,3,2,15
